type	name	code	yyyymm	value
YLDSD	제주특별자치시도	50	201601	6.043950463
DD	서울특별시	11	201601	7.230857294
DD	종로구	11110	201601	7.377265931
DD	중구	11140	201601	7.377265931
DD	용산구	11170	201601	7.377265931
DD	양천구	11470	201601	7.62845428
DD	강서구	11500	201601	7.62845428
DD	구로구	11530	201601	7.62845428
DD	금천구	11545	201601	7.62845428
DD	영등포구	11560	201601	7.62845428
DD	동작구	11590	201601	7.62845428
DD	관악구	11620	201601	7.62845428
DD	서초구	11650	201601	6.442066954
DD	강남구	11680	201601	6.442066954
DD	송파구	11710	201601	6.442066954
DD	강동구	11740	201601	6.442066954
DD	성동구	11200	201601	7.272727273
DD	광진구	11215	201601	7.272727273
DD	동대문구	11230	201601	7.272727273
DD	중랑구	11260	201601	7.272727273
DD	서울시성북구	11290	201601	7.272727273
DD	강북구	11305	201601	7.272727273
DD	서울시도봉구	11320	201601	7.272727273
DD	서울시노원구	11350	201601	7.272727273
DD	은평구	11380	201601	7.355238652
DD	서대문구	11410	201601	7.355238652
DD	마포구	11440	201601	7.355238652
DD	부산광역시	26	201601	7.944608051
DD	대구광역시	27	201601	9.616438356
DD	인천광역시	28	201601	10.36346215
DD	광주광역시	29	201601	10.77393966
DD	대전광역시	30	201601	9.158937307
DD	울산광역시	31	201601	9.333019661
DD	세종특별자치시	36	201601	10.73684211
DD	경기도	41	201601	8.577826028
DD	강원도	42	201601	9.779598757
DD	충청북도	43	201601	11.54262504
DD	충청남도	44	201601	10.50547445
DD	전라북도	45	201601	10.5
DD	전라남도	46	201601	10.31932773
DD	경상북도	47	201601	11.77358491
DD	경상남도	48	201601	9.837420585
DD	제주특별자치시도	50	201601	8.460472932
APT	서울특별시	11	201602	4.551724138
APT	종로구	11110	201602	5.217391304
APT	중구	11140	201602	4.641418835
APT	용산구	11170	201602	4.8
APT	성동구	11200	201602	4.465116279
APT	광진구	11215	201602	4.615384615
APT	동대문구	11230	201602	4.705882353
APT	중랑구	11260	201602	5.052631579
APT	성북구	11290	201602	4.444444444
APT	강북구	11305	201602	4.644554179
APT	도봉구	11320	201602	4.924681996
APT	노원구	11350	201602	4.817518248
APT	은평구	11380	201602	5.068091924
APT	서대문구	11410	201602	4.555862069
APT	마포구	11440	201602	4.568880284
APT	양천구	11470	201602	4.363636364
APT	강서구	11500	201602	4.476164047
APT	구로구	11530	201602	4.615384615
APT	금천구	11545	201602	4.88564074
APT	영등포구	11560	201602	4.8
APT	동작구	11590	201602	4.5
APT	관악구	11620	201602	4.724292101
APT	서초구	11650	201602	4.444444444
APT	강남구	11680	201602	4.445238361
APT	송파구	11710	201602	3.983469805
APT	강동구	11740	201602	4.876830534
APT	부산광역시	26	201602	5.236363636
APT	영도구	26200	201602	6.718682161
APT	부산진구	26230	201602	5.937131085
APT	동래구	26260	201602	5.217391304
APT	남구	26290	201602	4.545963458
APT	북구	26320	201602	5.265113698
APT	해운대구	26350	201602	4.603958279
APT	사하구	26380	201602	5.660377358
APT	금정구	26410	201602	5.390750988
APT	연제구	26470	201602	5.150749616
APT	수영구	26500	201602	5.603939834
APT	사상구	26530	201602	6
APT	기장군	26710	201602	4.941176471
APT	대구광역시	27	201602	4.588235294
APT	동구	27140	201602	4.941176471
APT	서구	27170	201602	4.628571429
APT	북구	27230	201602	4.661690209
APT	수성구	27260	201602	4.369316182
APT	달서구	27290	201602	4.559729763
APT	달성군	27710	201602	4.926110006
APT	인천광역시	28	201602	5.076923077
APT	중구	28110	201602	4.787917865
APT	동구	28140	201602	5.369175627
APT	미주홀구	28177	201602	6
APT	연수구	28185	201602	4.716750614
APT	남동구	28200	201602	5.014925373
APT	부평구	28237	201602	5
APT	계양구	28245	201602	6.176311325
APT	서구	28260	201602	5.095454545
APT	광주광역시	29	201602	5.838943265
APT	서구	29140	201602	5.542526299
APT	남구	29155	201602	5.454545455
APT	북구	29170	201602	5.998734444
APT	광산구	29200	201602	6
APT	대전광역시	30	201602	5.4
APT	동구	30110	201602	6
APT	중구	30140	201602	6
APT	서구	30170	201602	5.305347673
APT	유성구	30200	201602	4.994871137
APT	대덕구	30230	201602	6.461538462
APT	울산광역시	31	201602	5.455203974
APT	중구	31110	201602	4.516129032
APT	남구	31140	201602	5.333333333
APT	동구	31170	201602	5.238230631
APT	북구	31200	201602	5.4
APT	울주군	31710	201602	6.131939633
APT	세종특별자치시	36110	201602	4.8
APT	경기도	41	201602	4.811444035
APT	장안구	41111	201602	5.052631579
APT	권선구	41113	201602	4.666666667
APT	팔달구	41115	201602	5.551540237
APT	영통구	41117	201602	4.36099177
APT	수정구	41131	201602	5.25
APT	중원구	41133	201602	4.714285714
APT	분당구	41135	201602	4.235294118
APT	의정부시	41150	201602	5.504098361
APT	만안구	41171	201602	4.8
APT	동안구	41173	201602	4.32
APT	부천시	41190	201602	4.909090909
APT	광명시	41210	201602	4.258064516
APT	평택시	41220	201602	6.31258414
APT	동두천시	41250	201602	6
APT	상록구	41271	201602	5.059080601
APT	단원구	41273	201602	5.333333333
APT	덕양구	41281	201602	4.604651163
APT	일산동구	41285	201602	4.8
APT	일산서구	41287	201602	4.751015174
APT	과천시	41290	201602	4.445101133
APT	구리시	41310	201602	4.571428571
APT	남양주시	41360	201602	5.454545455
APT	오산시	41370	201602	6
APT	시흥시	41390	201602	5.6125
APT	군포시	41410	201602	4.394033492
APT	의왕시	41430	201602	4.363636364
APT	하남시	41450	201602	4.426299376
APT	용인시	4146	201602	4.615384615
APT	처인구	41461	201602	7.07486631
APT	기흥구	41463	201602	4.8
APT	수지구	41465	201602	4.357602261
APT	파주시	41480	201602	5
APT	이천시	41500	201602	6.315789474
APT	안성시	41550	201602	7.2
APT	김포시	41570	201602	4.878039419
APT	화성시	41590	201602	4.941535697
APT	광주시	41610	201602	5.538461538
APT	양주시	41630	201602	6
APT	포천시	41650	201602	9.019886012
APT	강원도	42	201602	7.618921396
APT	춘천시	42110	201602	6
APT	원주시	42130	201602	6.857142857
APT	속초시	42210	201602	9.283261803
APT	충청북도	43	201602	6.941195404
APT	청주시	4311	201602	6.136941831
APT	흥덕구	43113	201602	6
APT	충주시	43130	201602	7.342332099
APT	충청남도	44	201602	6.620689655
APT	천안시	44130	201602	6.315789474
APT	동남구	44131	201602	6.260869565
APT	서북구	44133	201602	6.439257053
APT	공주시	44150	201602	7.91917287
APT	아산시	44200	201602	6.043165468
APT	전라북도	45	201602	6.666666667
APT	완산구	45111	201602	6
APT	덕진구	45113	201602	6.041661387
APT	군산시	45130	201602	6.451612903
APT	익산시	45140	201602	6.963870968
APT	전라남도	46	201602	7.2
APT	목포시	46110	201602	8.347826087
APT	광양시	46230	201602	7.51674327
APT	경상북도	47	201602	6.147306007
APT	포항시	4711	201602	7.993421053
APT	북구	47113	201602	5.333333333
APT	구미시	47190	201602	5.550045101
APT	경상남도	48	201602	6
APT	의창구	48121	201602	5.368066225
APT	성산구	48123	201602	5
APT	마산합포구	48125	201602	6
APT	마산회원구	48127	201602	6
APT	진해구	48129	201602	5.333333333
APT	진주시	48170	201602	5.534691231
APT	통영시	48220	201602	6
APT	사천시	48240	201602	7.183593759
APT	김해시	48250	201602	5.429488763
APT	거제시	48310	201602	7.447393944
APT	양산시	48330	201602	6
APT	제주특별자치시도	50	201602	6.137741406
APT	제주시	50110	201602	6.510808626
YLDSD	서울특별시	11	201602	5.796728583
YLDSD	종로구	11110	201602	6.299442358
YLDSD	중구	11140	201602	6.299442358
YLDSD	용산구	11170	201602	6.299442358
YLDSD	양천구	11470	201602	5.983951856
YLDSD	강서구	11500	201602	5.983951856
YLDSD	구로구	11530	201602	5.983951856
YLDSD	금천구	11545	201602	5.983951856
YLDSD	영등포구	11560	201602	5.983951856
YLDSD	동작구	11590	201602	5.983951856
YLDSD	관악구	11620	201602	5.983951856
YLDSD	서초구	11650	201602	5.252353183
YLDSD	강남구	11680	201602	5.252353183
YLDSD	송파구	11710	201602	5.252353183
YLDSD	강동구	11740	201602	5.252353183
YLDSD	성동구	11200	201602	6.295214222
YLDSD	광진구	11215	201602	6.295214222
YLDSD	동대문구	11230	201602	6.295214222
YLDSD	중랑구	11260	201602	6.295214222
YLDSD	서울시성북구	11290	201602	6.295214222
YLDSD	강북구	11305	201602	6.295214222
YLDSD	서울시도봉구	11320	201602	6.295214222
YLDSD	서울시노원구	11350	201602	6.295214222
YLDSD	은평구	11380	201602	6.273622749
YLDSD	서대문구	11410	201602	6.273622749
YLDSD	마포구	11440	201602	6.273622749
YLDSD	부산광역시	26	201602	10.52872263
YLDSD	대구광역시	27	201602	9.06705038
YLDSD	인천광역시	28	201602	9.515255868
YLDSD	광주광역시	29	201602	8.899671633
YLDSD	대전광역시	30	201602	10.24523026
YLDSD	울산광역시	31	201602	9.377203676
YLDSD	세종특별자치시	36	201602	8.706941834
YLDSD	경기도	41	201602	8.355448098
YLDSD	강원도	42	201602	11.31616548
YLDSD	충청북도	43	201602	10.6528569
YLDSD	충청남도	44	201602	10.40121581
YLDSD	전라북도	45	201602	9.097117505
YLDSD	전라남도	46	201602	9.614557579
YLDSD	경상북도	47	201602	10.37850838
YLDSD	경상남도	48	201602	7.76148159
YLDSD	제주특별자치시도	50	201602	5.929411765
DD	서울특별시	11	201602	7.346770507
DD	종로구	11110	201602	7.471579533
DD	중구	11140	201602	7.471579533
DD	용산구	11170	201602	7.471579533
DD	양천구	11470	201602	7.657472087
DD	강서구	11500	201602	7.657472087
DD	구로구	11530	201602	7.657472087
DD	금천구	11545	201602	7.657472087
DD	영등포구	11560	201602	7.657472087
DD	동작구	11590	201602	7.657472087
DD	관악구	11620	201602	7.657472087
DD	서초구	11650	201602	6.421955403
DD	강남구	11680	201602	6.421955403
DD	송파구	11710	201602	6.421955403
DD	강동구	11740	201602	6.421955403
DD	성동구	11200	201602	7.428063706
DD	광진구	11215	201602	7.428063706
DD	동대문구	11230	201602	7.428063706
DD	중랑구	11260	201602	7.428063706
DD	서울시성북구	11290	201602	7.428063706
DD	강북구	11305	201602	7.428063706
DD	서울시도봉구	11320	201602	7.428063706
DD	서울시노원구	11350	201602	7.428063706
DD	은평구	11380	201602	7.490125872
DD	서대문구	11410	201602	7.490125872
DD	마포구	11440	201602	7.490125872
DD	부산광역시	26	201602	8.110647182
DD	대구광역시	27	201602	9.939378954
DD	인천광역시	28	201602	10.40707965
DD	광주광역시	29	201602	10.8655173
DD	대전광역시	30	201602	9.252056685
DD	울산광역시	31	201602	9.3182967
DD	세종특별자치시	36	201602	11.32454167
DD	경기도	41	201602	8.575883576
DD	강원도	42	201602	9.930415687
DD	충청북도	43	201602	11.75238241
DD	충청남도	44	201602	10.66666667
DD	전라북도	45	201602	10.66666667
DD	전라남도	46	201602	10.87365494
DD	경상북도	47	201602	11.82202671
DD	경상남도	48	201602	9.892933619
DD	제주특별자치시도	50	201602	8.31542679
APT	서울특별시	11	201603	4.5
APT	종로구	11110	201603	5.169230769
APT	중구	11140	201603	4.588235294
APT	용산구	11170	201603	4.70824271
APT	성동구	11200	201603	4.39206561
APT	광진구	11215	201603	4.477794313
APT	동대문구	11230	201603	4.64516129
APT	중랑구	11260	201603	4.856156379
APT	성북구	11290	201603	4.363636364
APT	강북구	11305	201603	4.363636364
APT	도봉구	11320	201603	4.953810897
APT	노원구	11350	201603	4.8
APT	은평구	11380	201603	5
APT	서대문구	11410	201603	4.383357245
APT	마포구	11440	201603	4.5
APT	양천구	11470	201603	4.363636364
APT	강서구	11500	201603	4.444444444
APT	구로구	11530	201603	4.554744526
APT	금천구	11545	201603	4.935241066
APT	영등포구	11560	201603	4.74593939
APT	동작구	11590	201603	4.5
APT	관악구	11620	201603	4.725619241
APT	서초구	11650	201603	4.363636364
APT	강남구	11680	201603	4.425
APT	송파구	11710	201603	3.963402496
APT	강동구	11740	201603	4.8
APT	부산광역시	26	201603	5.145525075
APT	영도구	26200	201603	6.718682161
APT	부산진구	26230	201603	5.777226905
APT	동래구	26260	201603	5.142857143
APT	남구	26290	201603	4.528612263
APT	북구	26320	201603	5.181407186
APT	해운대구	26350	201603	4.501663141
APT	사하구	26380	201603	6
APT	금정구	26410	201603	5.142857143
APT	연제구	26470	201603	5.02865609
APT	수영구	26500	201603	5.538461538
APT	사상구	26530	201603	5.943129359
APT	기장군	26710	201603	4.782090458
APT	대구광역시	27	201603	4.578387396
APT	동구	27140	201603	4.8
APT	서구	27170	201603	4.677537308
APT	북구	27230	201603	4.629562165
APT	수성구	27260	201603	4.368
APT	달서구	27290	201603	4.527272727
APT	달성군	27710	201603	4.955566525
APT	인천광역시	28	201603	5.007458322
APT	중구	28110	201603	4.726850241
APT	동구	28140	201603	6.013262333
APT	미주홀구	28177	201603	6.078403906
APT	연수구	28185	201603	4.696462964
APT	남동구	28200	201603	5.028854622
APT	부평구	28237	201603	4.941176471
APT	계양구	28245	201603	6.065168215
APT	서구	28260	201603	5
APT	광주광역시	29	201603	5.647058824
APT	서구	29140	201603	5.5377973
APT	남구	29155	201603	5.47012987
APT	북구	29170	201603	5.76
APT	광산구	29200	201603	5.995988063
APT	대전광역시	30	201603	5.333333333
APT	동구	30110	201603	5.938679453
APT	중구	30140	201603	6.086153846
APT	서구	30170	201603	5.219097486
APT	유성구	30200	201603	4.897959184
APT	대덕구	30230	201603	6.399231262
APT	울산광역시	31	201603	5.454545455
APT	중구	31110	201603	4.757142857
APT	남구	31140	201603	5.217391304
APT	동구	31170	201603	5.059649123
APT	북구	31200	201603	5.538461538
APT	울주군	31710	201603	6
APT	세종특별자치시	36110	201603	4.909090909
APT	경기도	41	201603	4.8
APT	장안구	41111	201603	4.96101949
APT	권선구	41113	201603	4.8
APT	팔달구	41115	201603	5.896025662
APT	영통구	41117	201603	4.405464442
APT	수정구	41131	201603	4.988876529
APT	중원구	41133	201603	4.615384615
APT	분당구	41135	201603	4.2
APT	의정부시	41150	201603	5.454545455
APT	만안구	41171	201603	4.869565217
APT	동안구	41173	201603	4.307692308
APT	부천시	41190	201603	4.855537721
APT	광명시	41210	201603	4.285714286
APT	평택시	41220	201603	6.3
APT	동두천시	41250	201603	6
APT	상록구	41271	201603	5.142857143
APT	단원구	41273	201603	5.182869122
APT	덕양구	41281	201603	4.61380967
APT	일산동구	41285	201603	4.8
APT	일산서구	41287	201603	4.695652174
APT	과천시	41290	201603	4.321983938
APT	구리시	41310	201603	4.571428571
APT	남양주시	41360	201603	5.419354839
APT	오산시	41370	201603	6
APT	시흥시	41390	201603	5.581395349
APT	군포시	41410	201603	4.363636364
APT	의왕시	41430	201603	4.321583547
APT	하남시	41450	201603	4.4
APT	용인시	4146	201603	4.571428571
APT	처인구	41461	201603	6.545454545
APT	기흥구	41463	201603	4.785300374
APT	수지구	41465	201603	4.285714286
APT	파주시	41480	201603	5.023255814
APT	이천시	41500	201603	6.6
APT	안성시	41550	201603	7.14893617
APT	김포시	41570	201603	4.765520295
APT	화성시	41590	201603	4.909090909
APT	광주시	41610	201603	5.565217391
APT	양주시	41630	201603	6
APT	포천시	41650	201603	8.423744136
APT	강원도	42	201603	7.384615385
APT	춘천시	42110	201603	5.871551672
APT	원주시	42130	201603	6.75
APT	속초시	42210	201603	8.727272727
APT	충청북도	43	201603	6.857142857
APT	청주시	4311	201603	6
APT	흥덕구	43113	201603	5.721974654
APT	충주시	43130	201603	7.287851692
APT	충청남도	44	201603	6.545454545
APT	천안시	44130	201603	6.315789474
APT	동남구	44131	201603	6.315789474
APT	서북구	44133	201603	6.315789474
APT	공주시	44150	201603	7.701626712
APT	아산시	44200	201603	6.011689291
APT	전라북도	45	201603	6.545454545
APT	완산구	45111	201603	5.853658537
APT	덕진구	45113	201603	6.075949367
APT	군산시	45130	201603	6.45551275
APT	익산시	45140	201603	6.810019519
APT	전라남도	46	201603	7.250544628
APT	목포시	46110	201603	8
APT	광양시	46230	201603	7.263157895
APT	경상북도	47	201603	6.148351648
APT	포항시	4711	201603	7.443037975
APT	북구	47113	201603	5.333333333
APT	구미시	47190	201603	5.515801957
APT	경상남도	48	201603	5.979522184
APT	의창구	48121	201603	5.263705719
APT	성산구	48123	201603	5.142857143
APT	마산합포구	48125	201603	6
APT	마산회원구	48127	201603	6
APT	진해구	48129	201603	5.379310345
APT	진주시	48170	201603	5.454545455
APT	통영시	48220	201603	6.145325251
APT	사천시	48240	201603	6.929105088
APT	김해시	48250	201603	5.333333333
APT	거제시	48310	201603	7.2
APT	양산시	48330	201603	6
APT	제주특별자치시도	50	201603	5.789469474
APT	제주시	50110	201603	6.083478261
YLDSD	서울특별시	11	201603	5.756884432
YLDSD	종로구	11110	201603	6.233186735
YLDSD	중구	11140	201603	6.233186735
YLDSD	용산구	11170	201603	6.233186735
YLDSD	양천구	11470	201603	5.977632235
YLDSD	강서구	11500	201603	5.977632235
YLDSD	구로구	11530	201603	5.977632235
YLDSD	금천구	11545	201603	5.977632235
YLDSD	영등포구	11560	201603	5.977632235
YLDSD	동작구	11590	201603	5.977632235
YLDSD	관악구	11620	201603	5.977632235
YLDSD	서초구	11650	201603	5.168637932
YLDSD	강남구	11680	201603	5.168637932
YLDSD	송파구	11710	201603	5.168637932
YLDSD	강동구	11740	201603	5.168637932
YLDSD	성동구	11200	201603	6.322593031
YLDSD	광진구	11215	201603	6.322593031
YLDSD	동대문구	11230	201603	6.322593031
YLDSD	중랑구	11260	201603	6.322593031
YLDSD	서울시성북구	11290	201603	6.322593031
YLDSD	강북구	11305	201603	6.322593031
YLDSD	서울시도봉구	11320	201603	6.322593031
YLDSD	서울시노원구	11350	201603	6.322593031
YLDSD	은평구	11380	201603	6.273859536
YLDSD	서대문구	11410	201603	6.273859536
YLDSD	마포구	11440	201603	6.273859536
YLDSD	부산광역시	26	201603	10.51502732
YLDSD	대구광역시	27	201603	8.450385736
YLDSD	인천광역시	28	201603	9.402555677
YLDSD	광주광역시	29	201603	8.337362203
YLDSD	대전광역시	30	201603	10.13333333
YLDSD	울산광역시	31	201603	9.278704771
YLDSD	세종특별자치시	36	201603	10.18626557
YLDSD	경기도	41	201603	8.310106164
YLDSD	강원도	42	201603	10.39769752
YLDSD	충청북도	43	201603	10.11850517
YLDSD	충청남도	44	201603	10.72378798
YLDSD	전라북도	45	201603	9.588751082
YLDSD	전라남도	46	201603	8.359603427
YLDSD	경상북도	47	201603	10.17249212
YLDSD	경상남도	48	201603	7.770742444
YLDSD	제주특별자치시도	50	201603	5.98522897
DD	서울특별시	11	201603	7.322483052
DD	종로구	11110	201603	7.425499575
DD	중구	11140	201603	7.425499575
DD	용산구	11170	201603	7.425499575
DD	양천구	11470	201603	7.733034646
DD	강서구	11500	201603	7.733034646
DD	구로구	11530	201603	7.733034646
DD	금천구	11545	201603	7.733034646
DD	영등포구	11560	201603	7.733034646
DD	동작구	11590	201603	7.733034646
DD	관악구	11620	201603	7.733034646
DD	서초구	11650	201603	6.285714286
DD	강남구	11680	201603	6.285714286
DD	송파구	11710	201603	6.285714286
DD	강동구	11740	201603	6.285714286
DD	성동구	11200	201603	7.400462986
DD	광진구	11215	201603	7.400462986
DD	동대문구	11230	201603	7.400462986
DD	중랑구	11260	201603	7.400462986
DD	서울시성북구	11290	201603	7.400462986
DD	강북구	11305	201603	7.400462986
DD	서울시도봉구	11320	201603	7.400462986
DD	서울시노원구	11350	201603	7.400462986
DD	은평구	11380	201603	7.476323036
DD	서대문구	11410	201603	7.476323036
DD	마포구	11440	201603	7.476323036
DD	부산광역시	26	201603	8.158939976
DD	대구광역시	27	201603	9.834879673
DD	인천광역시	28	201603	10.43617774
DD	광주광역시	29	201603	11.02040816
DD	대전광역시	30	201603	9.293710793
DD	울산광역시	31	201603	9.168132313
DD	세종특별자치시	36	201603	10.70383733
DD	경기도	41	201603	8.545212766
DD	강원도	42	201603	10.12160236
DD	충청북도	43	201603	11.69396579
DD	충청남도	44	201603	10.69444444
DD	전라북도	45	201603	10.78650019
DD	전라남도	46	201603	10.24799878
DD	경상북도	47	201603	12
DD	경상남도	48	201603	9.777777778
DD	제주특별자치시도	50	201603	7.807238756
APT	서울특별시	11	201604	4.5
APT	종로구	11110	201604	5.409677419
APT	중구	11140	201604	4.57518797
APT	용산구	11170	201604	4.633512829
APT	성동구	11200	201604	4.333333333
APT	광진구	11215	201604	4.394265009
APT	동대문구	11230	201604	4.68115942
APT	중랑구	11260	201604	4.8
APT	성북구	11290	201604	4.363636364
APT	강북구	11305	201604	4.340425532
APT	도봉구	11320	201604	4.888888889
APT	노원구	11350	201604	4.8
APT	은평구	11380	201604	4.8881704
APT	서대문구	11410	201604	4.415500089
APT	마포구	11440	201604	4.475373127
APT	양천구	11470	201604	4.339526088
APT	강서구	11500	201604	4.430769231
APT	구로구	11530	201604	4.5
APT	금천구	11545	201604	4.941176471
APT	영등포구	11560	201604	4.670403973
APT	동작구	11590	201604	4.5
APT	관악구	11620	201604	4.716117216
APT	서초구	11650	201604	4.344666019
APT	강남구	11680	201604	4.38321869
APT	송파구	11710	201604	4
APT	강동구	11740	201604	4.8
APT	부산광역시	26	201604	5.142857143
APT	영도구	26200	201604	6.656044377
APT	부산진구	26230	201604	5.818257762
APT	동래구	26260	201604	5.142857143
APT	남구	26290	201604	4.540265619
APT	북구	26320	201604	5.160693642
APT	해운대구	26350	201604	4.444444444
APT	사하구	26380	201604	6
APT	금정구	26410	201604	5.25
APT	연제구	26470	201604	4.965938682
APT	수영구	26500	201604	5.454545455
APT	사상구	26530	201604	5.818181818
APT	기장군	26710	201604	4.64516129
APT	대구광역시	27	201604	4.588235294
APT	동구	27140	201604	4.8
APT	서구	27170	201604	4.736842105
APT	북구	27230	201604	4.615384615
APT	수성구	27260	201604	4.414607948
APT	달서구	27290	201604	4.5
APT	달성군	27710	201604	4.926110006
APT	인천광역시	28	201604	4.952700253
APT	중구	28110	201604	4.647568518
APT	동구	28140	201604	6.4
APT	미주홀구	28177	201604	6.260869565
APT	연수구	28185	201604	4.624573331
APT	남동구	28200	201604	5.023255814
APT	부평구	28237	201604	4.876203564
APT	계양구	28245	201604	6
APT	서구	28260	201604	4.947692308
APT	광주광역시	29	201604	5.55
APT	서구	29140	201604	5.397425575
APT	남구	29155	201604	5.333333333
APT	북구	29170	201604	5.653711357
APT	광산구	29200	201604	5.886792453
APT	대전광역시	30	201604	5.333333333
APT	동구	30110	201604	6
APT	중구	30140	201604	6
APT	서구	30170	201604	5.222166539
APT	유성구	30200	201604	4.800060989
APT	대덕구	30230	201604	6.171428571
APT	울산광역시	31	201604	5.333333333
APT	중구	31110	201604	5.294688833
APT	남구	31140	201604	5.25
APT	동구	31170	201604	4.984070728
APT	북구	31200	201604	5.291666667
APT	울주군	31710	201604	6
APT	세종특별자치시	36110	201604	5
APT	경기도	41	201604	4.8
APT	장안구	41111	201604	4.923076923
APT	권선구	41113	201604	4.8
APT	팔달구	41115	201604	5.960806381
APT	영통구	41117	201604	4.390243902
APT	수정구	41131	201604	4.888732821
APT	중원구	41133	201604	4.615384615
APT	분당구	41135	201604	4.220262597
APT	의정부시	41150	201604	5.419354839
APT	만안구	41171	201604	4.8
APT	동안구	41173	201604	4.285714286
APT	부천시	41190	201604	4.8
APT	광명시	41210	201604	4.296698149
APT	평택시	41220	201604	6.139534884
APT	동두천시	41250	201604	6
APT	상록구	41271	201604	5.142857143
APT	단원구	41273	201604	5.052631579
APT	덕양구	41281	201604	4.588235294
APT	일산동구	41285	201604	4.769805122
APT	일산서구	41287	201604	4.654288441
APT	과천시	41290	201604	4.390243902
APT	구리시	41310	201604	4.571428571
APT	남양주시	41360	201604	5.45368662
APT	오산시	41370	201604	6.020905923
APT	시흥시	41390	201604	5.538461538
APT	군포시	41410	201604	4.384615385
APT	의왕시	41430	201604	4.24036662
APT	하남시	41450	201604	4.303846154
APT	용인시	4146	201604	4.551724138
APT	처인구	41461	201604	6.72
APT	기흥구	41463	201604	4.714285714
APT	수지구	41465	201604	4.285714286
APT	파주시	41480	201604	5.032258065
APT	이천시	41500	201604	6.083201268
APT	안성시	41550	201604	7.152182163
APT	김포시	41570	201604	4.714285714
APT	화성시	41590	201604	4.889528427
APT	광주시	41610	201604	5.647058824
APT	양주시	41630	201604	5.830284602
APT	포천시	41650	201604	8.235824519
APT	강원도	42	201604	7.379009275
APT	춘천시	42110	201604	5.641637738
APT	원주시	42130	201604	6.72
APT	속초시	42210	201604	7.9957645
APT	충청북도	43	201604	6.857142857
APT	청주시	4311	201604	6
APT	흥덕구	43113	201604	5.420633379
APT	충주시	43130	201604	7.715308516
APT	충청남도	44	201604	6.4
APT	천안시	44130	201604	6.018285031
APT	동남구	44131	201604	6.283044059
APT	서북구	44133	201604	6
APT	공주시	44150	201604	7.384615385
APT	아산시	44200	201604	6
APT	전라북도	45	201604	6.461538462
APT	완산구	45111	201604	6
APT	덕진구	45113	201604	6.152380952
APT	군산시	45130	201604	6.308378315
APT	익산시	45140	201604	6.666666667
APT	전라남도	46	201604	7.5
APT	목포시	46110	201604	8.275347636
APT	광양시	46230	201604	7.588932806
APT	경상북도	47	201604	6
APT	포항시	4711	201604	7.986842105
APT	북구	47113	201604	5.477839844
APT	구미시	47190	201604	5.466471921
APT	경상남도	48	201604	5.990692208
APT	의창구	48121	201604	5.15613512
APT	성산구	48123	201604	5.020079896
APT	마산합포구	48125	201604	5.979522184
APT	마산회원구	48127	201604	5.76
APT	진해구	48129	201604	5.454545455
APT	진주시	48170	201604	5.454545455
APT	통영시	48220	201604	6.857142857
APT	사천시	48240	201604	7.150285819
APT	김해시	48250	201604	5.261538462
APT	거제시	48310	201604	7.747890819
APT	양산시	48330	201604	6
APT	제주특별자치시도	50	201604	5.585996736
APT	제주시	50110	201604	5.86180374
YLDSD	서울특별시	11	201604	5.689604106
YLDSD	종로구	11110	201604	6.270721807
YLDSD	중구	11140	201604	6.270721807
YLDSD	용산구	11170	201604	6.270721807
YLDSD	양천구	11470	201604	5.939566336
YLDSD	강서구	11500	201604	5.939566336
YLDSD	구로구	11530	201604	5.939566336
YLDSD	금천구	11545	201604	5.939566336
YLDSD	영등포구	11560	201604	5.939566336
YLDSD	동작구	11590	201604	5.939566336
YLDSD	관악구	11620	201604	5.939566336
YLDSD	서초구	11650	201604	5.055560326
YLDSD	강남구	11680	201604	5.055560326
YLDSD	송파구	11710	201604	5.055560326
YLDSD	강동구	11740	201604	5.055560326
YLDSD	성동구	11200	201604	6.235328691
YLDSD	광진구	11215	201604	6.235328691
YLDSD	동대문구	11230	201604	6.235328691
YLDSD	중랑구	11260	201604	6.235328691
YLDSD	서울시성북구	11290	201604	6.235328691
YLDSD	강북구	11305	201604	6.235328691
YLDSD	서울시도봉구	11320	201604	6.235328691
YLDSD	서울시노원구	11350	201604	6.235328691
YLDSD	은평구	11380	201604	6.176195145
YLDSD	서대문구	11410	201604	6.176195145
YLDSD	마포구	11440	201604	6.176195145
YLDSD	부산광역시	26	201604	10.47577477
YLDSD	대구광역시	27	201604	8.149347273
YLDSD	인천광역시	28	201604	9.424913172
YLDSD	광주광역시	29	201604	8.533333333
YLDSD	대전광역시	30	201604	9.813546771
YLDSD	울산광역시	31	201604	8.950755089
YLDSD	세종특별자치시	36	201604	10.30846171
YLDSD	경기도	41	201604	8.307692308
YLDSD	강원도	42	201604	9.674979839
YLDSD	충청북도	43	201604	10.87521706
YLDSD	충청남도	44	201604	10.31057106
YLDSD	전라북도	45	201604	10.45513654
YLDSD	전라남도	46	201604	8.961770536
YLDSD	경상북도	47	201604	9.67856234
YLDSD	경상남도	48	201604	8.247652417
YLDSD	제주특별자치시도	50	201604	5.848214994
DD	서울특별시	11	201604	7.343382258
DD	종로구	11110	201604	7.711138311
DD	중구	11140	201604	7.711138311
DD	용산구	11170	201604	7.711138311
DD	양천구	11470	201604	7.781659389
DD	강서구	11500	201604	7.781659389
DD	구로구	11530	201604	7.781659389
